Date,USD_NGN,EUR_NGN,GBP_NGN,USD_NGN_Norm,EUR_NGN_Norm,GBP_NGN_Norm
24/03/2022,416.09,458.06,549,0.028014271,0.029207213,0.04833522
25/03/2022,415.75,456.64,548.37,0.027753958,0.028226503,0.047980353
25/03/2022,415.75,456.64,548.37,0.027753958,0.028226503,0.047980353
28/03/2022,415.65,456.86,544.51,0.027677396,0.028378444,0.045806085
28/03/2022,415.65,456.86,544.51,0.027677396,0.028378444,0.045806085
29/03/2022,415.76,461.14,544.4,0.027761615,0.031334388,0.045744124
29/03/2022,415.76,461.14,544.4,0.027761615,0.031334388,0.045744124
30/03/2022,415.89,464.19,546.37,0.027861146,0.033440843,0.046853789
30/03/2022,415.89,464.19,546.37,0.027861146,0.033440843,0.046853789
31/03/2022,415.67,460.31,546.4,0.027692708,0.030761156,0.046870687
31/03/2022,415.67,460.31,546.4,0.027692708,0.030761156,0.046870687
01/04/2022,415.72,459.31,545.17,0.027730989,0.030070514,0.046177851
01/04/2022,415.72,459.31,545.17,0.027730989,0.030070514,0.046177851
04/04/2022,415.67,456.2,545.05,0.027692708,0.027922621,0.046110257
04/04/2022,415.67,456.2,545.05,0.027692708,0.027922621,0.046110257
05/04/2022,415.84,453.52,543.79,0.027822865,0.026071702,0.045400522
05/04/2022,415.84,453.52,543.79,0.027822865,0.026071702,0.045400522
06/04/2022,416.15,453.51,543.88,0.028060209,0.026064796,0.045451217
06/04/2022,416.15,453.51,543.88,0.028060209,0.026064796,0.045451217
07/04/2022,415.83,451.77,543.45,0.027815208,0.02486308,0.045209006
07/04/2022,415.83,451.77,543.45,0.027815208,0.02486308,0.045209006
08/04/2022,415.65,452.08,541.82,0.027677396,0.025077179,0.044290856
08/04/2022,415.65,452.08,541.82,0.027677396,0.025077179,0.044290856
11/04/2022,416.08,452.57,541.88,0.028006615,0.025415593,0.044324653
11/04/2022,416.08,452.57,541.88,0.028006615,0.025415593,0.044324653
12/04/2022,415.47,449.79,540.19,0.027539583,0.023495611,0.043372707
12/04/2022,415.47,449.79,540.19,0.027539583,0.023495611,0.043372707
13/04/2022,415.31,452.48,544.84,0.027417083,0.025353436,0.045991968
13/04/2022,415.31,452.48,544.84,0.027417083,0.025353436,0.045991968
14/04/2022,414.84,448.92,542.03,0.027057238,0.022894753,0.044409145
14/04/2022,414.84,448.92,542.03,0.027057238,0.022894753,0.044409145
15/04/2022,414.52,448.17,541.36,0.026812238,0.022376772,0.044031747
15/04/2022,414.52,448.17,541.36,0.026812238,0.022376772,0.044031747
18/04/2022,416.76,449.27,542.12,0.028527241,0.023136478,0.044459841
18/04/2022,416.76,449.27,542.12,0.028527241,0.023136478,0.044459841
19/04/2022,415.51,448.51,540.74,0.027570208,0.02261159,0.043682512
19/04/2022,415.51,448.51,540.74,0.027570208,0.02261159,0.043682512
20/04/2022,415.89,451.25,543.5,0.027861146,0.024503947,0.04523717
20/04/2022,415.89,451.25,543.5,0.027861146,0.024503947,0.04523717
21/04/2022,417.3,452.15,543.52,0.028940679,0.025125524,0.045248435
21/04/2022,417.3,452.15,543.52,0.028940679,0.025125524,0.045248435
22/04/2022,415.58,448.27,533.58,0.027623802,0.022445836,0.039649413
22/04/2022,415.58,448.27,533.58,0.027623802,0.022445836,0.039649413
25/04/2022,415.14,444.74,528.76,0.027286926,0.020007873,0.036934395
25/04/2022,415.14,444.74,528.76,0.027286926,0.020007873,0.036934395
26/04/2022,416.04,442.8,523.45,0.02797599,0.01866803,0.033943368
26/04/2022,416.04,442.8,523.45,0.02797599,0.01866803,0.033943368
27/04/2022,415.67,438.71,521.25,0.027692708,0.015843307,0.032704147
27/04/2022,415.67,438.71,521.25,0.027692708,0.015843307,0.032704147
28/04/2022,415.23,436.14,517.58,0.027355833,0.01406836,0.030636903
28/04/2022,415.23,436.14,517.58,0.027355833,0.01406836,0.030636903
29/04/2022,415.26,437.84,521.83,0.027378801,0.01524245,0.033030851
29/04/2022,415.26,437.84,521.83,0.027378801,0.01524245,0.033030851
02/05/2022,415.19,436.35,518.95,0.027325207,0.014213394,0.031408599
02/05/2022,415.19,436.35,518.95,0.027325207,0.014213394,0.031408599
03/05/2022,413.08,434.78,516.29,0.025709736,0.013129088,0.029910269
03/05/2022,413.08,434.78,516.29,0.025709736,0.013129088,0.029910269
04/05/2022,415.46,441.26,524.17,0.027531927,0.017604442,0.034348931
04/05/2022,415.46,441.26,524.17,0.027531927,0.017604442,0.034348931
05/05/2022,415.41,437.83,513.55,0.027493645,0.015235543,0.028366877
05/05/2022,415.41,437.83,513.55,0.027493645,0.015235543,0.028366877
06/05/2022,415.19,437.95,512.43,0.027325207,0.01531842,0.027736001
06/05/2022,415.19,437.95,512.43,0.027325207,0.01531842,0.027736001
09/05/2022,415.79,439.21,512.87,0.027784583,0.016188628,0.027983845
09/05/2022,415.79,439.21,512.87,0.027784583,0.016188628,0.027983845
10/05/2022,415.11,437.08,510.84,0.027263957,0.014717562,0.026840383
10/05/2022,415.11,437.08,510.84,0.027263957,0.014717562,0.026840383
11/05/2022,415.18,436.43,507.92,0.027317551,0.014268646,0.0251956
11/05/2022,415.18,436.43,507.92,0.027317551,0.014268646,0.0251956
12/05/2022,415.51,431.26,507.1,0.027570208,0.010698031,0.024733708
12/05/2022,415.51,431.26,507.1,0.027570208,0.010698031,0.024733708
13/05/2022,415.26,432.36,509.18,0.027378801,0.011457736,0.025905335
13/05/2022,415.26,432.36,509.18,0.027378801,0.011457736,0.025905335
16/05/2022,415.77,433.85,512.26,0.027769271,0.012486791,0.027640243
16/05/2022,415.77,433.85,512.26,0.027769271,0.012486791,0.027640243
17/05/2022,414.86,437.69,518.19,0.027072551,0.015138853,0.030980505
17/05/2022,414.86,437.69,518.19,0.027072551,0.015138853,0.030980505
18/05/2022,415.4,434.62,512.65,0.027485989,0.013018585,0.027859923
18/05/2022,415.4,434.62,512.65,0.027485989,0.013018585,0.027859923
19/05/2022,415.2,439.49,517.98,0.027332864,0.016382007,0.030862216
19/05/2022,415.2,439.49,517.98,0.027332864,0.016382007,0.030862216
20/05/2022,415.12,438.47,518.54,0.027271614,0.015677553,0.031177653
20/05/2022,415.12,438.47,518.54,0.027271614,0.015677553,0.031177653
23/05/2022,415.5,444.16,522.99,0.027562552,0.019607301,0.033684258
23/05/2022,415.5,444.16,522.99,0.027562552,0.019607301,0.033684258
24/05/2022,415.22,445.68,520.39,0.027348176,0.020657076,0.032219725
24/05/2022,415.22,445.68,520.39,0.027348176,0.020657076,0.032219725
25/05/2022,415.1,443.35,522.17,0.027256301,0.019047882,0.033222367
25/05/2022,415.1,443.35,522.17,0.027256301,0.019047882,0.033222367
26/05/2022,415.21,445.56,523.25,0.02734052,0.020574199,0.033830711
26/05/2022,415.21,445.56,523.25,0.02734052,0.020574199,0.033830711
27/05/2022,415.22,445.62,524.39,0.027348176,0.020615637,0.034472853
27/05/2022,415.22,445.62,524.39,0.027348176,0.020615637,0.034472853
30/05/2022,414.98,447.28,525.09,0.027164426,0.021762102,0.03486715
30/05/2022,414.98,447.28,525.09,0.027164426,0.021762102,0.03486715
31/05/2022,415.2,445.65,523.17,0.027332864,0.020636357,0.033785649
31/05/2022,415.2,445.65,523.17,0.027332864,0.020636357,0.033785649
01/06/2022,415.02,442.11,518.18,0.027195051,0.018191487,0.030974872
01/06/2022,415.02,442.11,518.18,0.027195051,0.018191487,0.030974872
02/06/2022,415.09,446.15,522.03,0.027248645,0.020981677,0.033143507
02/06/2022,415.09,446.15,522.03,0.027248645,0.020981677,0.033143507
03/06/2022,415.12,445.01,518.51,0.027271614,0.020194346,0.031160755
03/06/2022,415.12,445.01,518.51,0.027271614,0.020194346,0.031160755
06/06/2022,415.07,443.91,520.17,0.027233332,0.019434641,0.032095803
06/06/2022,415.07,443.91,520.17,0.027233332,0.019434641,0.032095803
07/06/2022,415.08,444.37,522.64,0.027240989,0.019752336,0.033487109
07/06/2022,415.08,444.37,522.64,0.027240989,0.019752336,0.033487109
08/06/2022,414.97,444.74,520.23,0.02715677,0.020007873,0.0321296
08/06/2022,414.97,444.74,520.23,0.02715677,0.020007873,0.0321296
09/06/2022,415.13,440.81,518.78,0.02727927,0.017293654,0.031312841
09/06/2022,415.13,440.81,518.78,0.02727927,0.017293654,0.031312841
10/06/2022,415.13,436.69,511.22,0.02727927,0.014448212,0.02705443
10/06/2022,415.13,436.69,511.22,0.02727927,0.014448212,0.02705443
13/06/2022,415.15,432.12,503.77,0.027294582,0.011291982,0.02285798
13/06/2022,415.15,432.12,503.77,0.027294582,0.011291982,0.02285798
14/06/2022,419.67,437.09,503.51,0.030755214,0.014724469,0.022711526
14/06/2022,419.67,437.09,503.51,0.030755214,0.014724469,0.022711526
15/06/2022,417.88,436.59,508.63,0.029384743,0.014379148,0.02559553
15/06/2022,417.88,436.59,508.63,0.029384743,0.014379148,0.02559553
16/06/2022,418.11,441.3,516.55,0.029560837,0.017632068,0.030056722
16/06/2022,418.11,441.3,516.55,0.029560837,0.017632068,0.030056722
17/06/2022,415.37,436.1,507.81,0.02746302,0.014040734,0.025133639
17/06/2022,415.37,436.1,507.81,0.02746302,0.014040734,0.025133639
20/06/2022,419.75,441.28,514.13,0.030816464,0.017618255,0.02869358
20/06/2022,419.75,441.28,514.13,0.030816464,0.017618255,0.02869358
21/06/2022,417.95,440.35,513.25,0.029438336,0.016975959,0.028197892
21/06/2022,417.95,440.35,513.25,0.029438336,0.016975959,0.028197892
22/06/2022,415.02,438.47,508.99,0.027195051,0.015677553,0.025798311
22/06/2022,415.02,438.47,508.99,0.027195051,0.015677553,0.025798311
23/06/2022,415.13,436.87,508.9,0.02727927,0.014572528,0.025747616
23/06/2022,415.13,436.87,508.9,0.02727927,0.014572528,0.025747616
24/06/2022,414.99,438.06,508.96,0.027172082,0.015394391,0.025781413
24/06/2022,414.99,438.06,508.96,0.027172082,0.015394391,0.025781413
27/06/2022,417.92,442.35,512.72,0.029415368,0.018357241,0.027899353
27/06/2022,417.92,442.35,512.72,0.029415368,0.018357241,0.027899353
28/06/2022,415.1,436.76,505.88,0.027256301,0.014496557,0.024046505
28/06/2022,415.1,436.76,505.88,0.027256301,0.014496557,0.024046505
29/06/2022,414.93,433.23,502.98,0.027126145,0.012058594,0.022412987
29/06/2022,414.93,433.23,502.98,0.027126145,0.012058594,0.022412987
30/06/2022,415.06,435.02,505.37,0.027225676,0.013294842,0.023759231
30/06/2022,415.06,435.02,505.37,0.027225676,0.013294842,0.023759231
01/07/2022,415.26,433.08,502.25,0.027378801,0.011954998,0.022001791
01/07/2022,415.26,433.08,502.25,0.027378801,0.011954998,0.022001791
04/07/2022,417.92,435.55,505.79,0.029415368,0.013660881,0.023995809
04/07/2022,417.92,435.55,505.79,0.029415368,0.013660881,0.023995809
05/07/2022,417.96,429.08,499.67,0.029445993,0.009192433,0.020548524
05/07/2022,417.96,429.08,499.67,0.029445993,0.009192433,0.020548524
06/07/2022,418.03,425.69,498.22,0.029499587,0.00685116,0.019731765
06/07/2022,418.03,425.69,498.22,0.029499587,0.00685116,0.019731765
07/07/2022,417.92,424.73,502.44,0.029415368,0.006188144,0.022108815
07/07/2022,417.92,424.73,502.44,0.029415368,0.006188144,0.022108815
08/07/2022,418.19,426,503.06,0.029622087,0.007065259,0.02245805
08/07/2022,418.19,426,503.06,0.029622087,0.007065259,0.02245805
11/07/2022,418.44,420.04,497.58,0.029813493,0.002949038,0.019371265
11/07/2022,418.44,420.04,497.58,0.029813493,0.002949038,0.019371265
12/07/2022,417.82,419.33,496.67,0.029338805,0.002458682,0.018858678
12/07/2022,417.82,419.33,496.67,0.029338805,0.002458682,0.018858678
13/07/2022,415.33,417.7,493.97,0.027432395,0.001332937,0.017337817
13/07/2022,415.33,417.7,493.97,0.027432395,0.001332937,0.017337817
14/07/2022,421.59,422.42,498.58,0.032225217,0.004592763,0.019934547
14/07/2022,421.59,422.42,498.58,0.032225217,0.004592763,0.019934547
15/07/2022,415.4,418.75,492.94,0.027485989,0.002058111,0.016757637
15/07/2022,415.4,418.75,492.94,0.027485989,0.002058111,0.016757637
18/07/2022,421.59,427.77,503.9,0.032225217,0.008287693,0.022931206
18/07/2022,421.59,427.77,503.9,0.032225217,0.008287693,0.022931206
19/07/2022,421.65,431.26,505.97,0.032271154,0.010698031,0.0240972
19/07/2022,421.65,431.26,505.97,0.032271154,0.010698031,0.0240972
20/07/2022,421.35,428.94,504.75,0.032041466,0.009095744,0.023409996
20/07/2022,421.35,428.94,504.75,0.032041466,0.009095744,0.023409996
21/07/2022,421.51,431.12,505.6,0.032163967,0.010601341,0.023888786
21/07/2022,421.51,431.12,505.6,0.032163967,0.010601341,0.023888786
22/07/2022,414.72,423.51,497.97,0.026965363,0.005345562,0.019590945
22/07/2022,414.72,423.51,497.97,0.026965363,0.005345562,0.019590945
25/07/2022,421.48,430.8,507.76,0.032140998,0.010380336,0.025105475
25/07/2022,421.48,430.8,507.76,0.032140998,0.010380336,0.025105475
26/07/2022,421.53,426.53,507.15,0.032179279,0.007431298,0.024761873
26/07/2022,421.53,426.53,507.15,0.032179279,0.007431298,0.024761873
27/07/2022,421.41,429.9,512.36,0.032087404,0.009758759,0.027696571
27/07/2022,421.41,429.9,512.36,0.032087404,0.009758759,0.027696571
28/07/2022,421.7,429.96,513.47,0.032309436,0.009800198,0.028321814
28/07/2022,421.7,429.96,513.47,0.032309436,0.009800198,0.028321814
29/07/2022,415.87,425.28,506.35,0.027845833,0.006567997,0.024311247
29/07/2022,415.87,425.28,506.35,0.027845833,0.006567997,0.024311247
01/08/2022,422.01,433.01,517.18,0.03254678,0.011906653,0.03041159
01/08/2022,422.01,433.01,517.18,0.03254678,0.011906653,0.03041159
02/08/2022,421.81,428.75,513.04,0.032393654,0.008964522,0.028079603
02/08/2022,421.81,428.75,513.04,0.032393654,0.008964522,0.028079603
03/08/2022,415.51,422.59,504.66,0.027570208,0.004710172,0.023359301
03/08/2022,415.51,422.59,504.66,0.027570208,0.004710172,0.023359301
04/08/2022,416.21,426.48,506,0.028106146,0.007396766,0.024114098
04/08/2022,416.21,426.48,506,0.028106146,0.007396766,0.024114098
05/08/2022,417.57,425.39,504.11,0.029147398,0.006643968,0.023049496
05/08/2022,417.57,425.39,504.11,0.029147398,0.006643968,0.023049496
08/08/2022,416.01,424.08,502.51,0.027953021,0.005739228,0.022148245
08/08/2022,416.01,424.08,502.51,0.027953021,0.005739228,0.022148245
09/08/2022,415.85,424.72,502.12,0.027830521,0.006181238,0.021928565
09/08/2022,415.85,424.72,502.12,0.027830521,0.006181238,0.021928565
10/08/2022,418.1,430.62,510.79,0.02955318,0.010256021,0.026812219
10/08/2022,418.1,430.62,510.79,0.02955318,0.010256021,0.026812219
11/08/2022,418.87,432.37,510.99,0.030142713,0.011464643,0.026924875
11/08/2022,418.87,432.37,510.99,0.030142713,0.011464643,0.026924875
12/08/2022,419.22,430.23,508.8,0.030410682,0.009986671,0.025691288
12/08/2022,419.22,430.23,508.8,0.030410682,0.009986671,0.025691288
15/08/2022,423.34,430.27,510.46,0.033565063,0.010014296,0.026626336
16/08/2022,423.16,430.25,511.6,0.03342725,0.010000483,0.027268477
17/08/2022,423.83,431.34,510.75,0.03394022,0.010753282,0.026789687
18/08/2022,423.55,427.34,505.33,0.033725844,0.007990718,0.0237367
19/08/2022,420.33,421.84,497.19,0.031260527,0.004192192,0.019151585
22/08/2022,423.73,421.42,498.56,0.033863657,0.003902122,0.019923281
23/08/2022,423.95,422.7,501.68,0.034032095,0.004786143,0.021680721
24/08/2022,423.96,422.62,500.01,0.034039751,0.004730892,0.02074004
25/08/2022,423.93,422.94,501.8,0.034016783,0.004951897,0.021748314
26/08/2022,422.2,420.68,495.33,0.032692249,0.003391048,0.01810388
29/08/2022,426.25,426.21,498.96,0.035793036,0.007210293,0.020148594
30/08/2022,421.16,421.85,490.88,0.031895997,0.004199098,0.015597276
31/08/2022,420.51,422.63,488.54,0.03139834,0.004737798,0.014279196
01/09/2022,421.58,419.33,486.56,0.03221756,0.002458682,0.013163898
01/09/2022,421.58,419.33,486.56,0.03221756,0.002458682,0.013163898
02/09/2022,423.42,421.43,487.55,0.033626313,0.003909029,0.013721547
02/09/2022,423.42,421.43,487.55,0.033626313,0.003909029,0.013721547
05/09/2022,428.75,425.81,494,0.037707102,0.006934037,0.017354716
05/09/2022,428.75,425.81,494,0.037707102,0.006934037,0.017354716
06/09/2022,423.65,419.6,487.94,0.033802407,0.002645155,0.013941227
06/09/2022,423.65,419.6,487.94,0.033802407,0.002645155,0.013941227
07/09/2022,424.04,424.4,489.2,0.034101001,0.005960233,0.014650962
07/09/2022,424.04,424.4,489.2,0.034101001,0.005960233,0.014650962
08/09/2022,425.4,425.29,489.26,0.035142253,0.006574903,0.014684759
08/09/2022,425.4,425.29,489.26,0.035142253,0.006574903,0.014684759
09/09/2022,427.26,433.52,495.49,0.036566319,0.01225888,0.018194006
09/09/2022,427.26,433.52,495.49,0.036566319,0.01225888,0.018194006
12/09/2022,423.6,428.66,494.79,0.033764126,0.008902364,0.017799708
12/09/2022,423.6,428.66,494.79,0.033764126,0.008902364,0.017799708
13/09/2022,427.6,426.14,491.49,0.036826632,0.007161948,0.015940878
13/09/2022,427.6,426.14,491.49,0.036826632,0.007161948,0.015940878
14/09/2022,427.41,426.59,493.31,0.036681163,0.007472737,0.016966051
14/09/2022,427.41,426.59,493.31,0.036681163,0.007472737,0.016966051
15/09/2022,427.82,427.65,490.6,0.036995069,0.008204817,0.015439557
15/09/2022,427.82,427.65,490.6,0.036995069,0.008204817,0.015439557
16/09/2022,428.88,429.57,489.82,0.037806633,0.009530847,0.015000197
16/09/2022,428.88,429.57,489.82,0.037806633,0.009530847,0.015000197
19/09/2022,432.93,434.08,494.97,0.04090742,0.012645639,0.017901099
19/09/2022,432.93,434.08,494.97,0.04090742,0.012645639,0.017901099
20/09/2022,430.63,429.39,489.99,0.03914648,0.009406532,0.015095955
20/09/2022,430.63,429.39,489.99,0.03914648,0.009406532,0.015095955
21/09/2022,431.03,424.16,485.99,0.03945273,0.005794479,0.012842827
21/09/2022,431.03,424.16,485.99,0.03945273,0.005794479,0.012842827
22/09/2022,432.34,425.3,486.57,0.040455701,0.00658181,0.013169531
22/09/2022,432.34,425.3,486.57,0.040455701,0.00658181,0.013169531
23/09/2022,430.55,417.29,466.93,0.03908523,0.001049775,0.002106674
23/09/2022,430.55,417.29,466.93,0.03908523,0.001049775,0.002106674
26/09/2022,433.71,416.77,463.19,0.041504609,0.000690641,0
26/09/2022,433.71,416.77,463.19,0.041504609,0.000690641,0
27/09/2022,433.26,415.77,465.01,0.041160077,0,0.001025173
27/09/2022,433.26,415.77,465.01,0.041160077,0,0.001025173
28/09/2022,431.31,419.84,469.48,0.039667106,0.002810909,0.003543043
28/09/2022,431.31,419.84,469.48,0.039667106,0.002810909,0.003543043
29/09/2022,434.18,426.29,482.94,0.041864453,0.007265545,0.011124818
29/09/2022,434.18,426.29,482.94,0.041864453,0.007265545,0.011124818
30/09/2022,432.37,423.81,483.07,0.04047867,0.005552755,0.011198044
30/09/2022,432.37,423.81,483.07,0.04047867,0.005552755,0.011198044
03/10/2022,432.35,424.69,489.39,0.040463357,0.006160519,0.014757986
03/10/2022,432.35,424.69,489.39,0.040463357,0.006160519,0.014757986
04/10/2022,434.52,433.82,498.48,0.042124766,0.012466072,0.019878218
04/10/2022,434.52,433.82,498.48,0.042124766,0.012466072,0.019878218
05/10/2022,434.06,429.07,491.45,0.041772578,0.009185527,0.015918347
05/10/2022,434.06,429.07,491.45,0.041772578,0.009185527,0.015918347
06/10/2022,432.52,423.65,483.04,0.040593514,0.005442252,0.011181146
06/10/2022,432.52,423.65,483.04,0.040593514,0.005442252,0.011181146
07/10/2022,433.72,422.4,481,0.041512265,0.004578951,0.010032051
07/10/2022,433.72,422.4,481,0.041512265,0.004578951,0.010032051
10/10/2022,432.87,420.06,478.72,0.040861483,0.00296285,0.008747768
10/10/2022,432.87,420.06,478.72,0.040861483,0.00296285,0.008747768
11/10/2022,434.28,421.45,476.63,0.041941016,0.003922842,0.007570509
11/10/2022,434.28,421.45,476.63,0.041941016,0.003922842,0.007570509
12/10/2022,438.85,425.95,487.18,0.045439929,0.007030727,0.013513133
12/10/2022,438.85,425.95,487.18,0.045439929,0.007030727,0.013513133
13/10/2022,435.14,425.43,493.06,0.042599455,0.006671593,0.016825231
13/10/2022,435.14,425.43,493.06,0.042599455,0.006671593,0.016825231
14/10/2022,435.18,423.06,486.16,0.04263008,0.005034774,0.012938585
14/10/2022,435.18,423.06,486.16,0.04263008,0.005034774,0.012938585
17/10/2022,438.72,431.75,498.59,0.045340398,0.011036445,0.019940179
17/10/2022,438.72,431.75,498.59,0.045340398,0.011036445,0.019940179
18/10/2022,436.3,430.32,494.08,0.043487582,0.010048828,0.017399778
18/10/2022,436.3,430.32,494.08,0.043487582,0.010048828,0.017399778
19/10/2022,436.55,426.68,489.74,0.043678988,0.007534895,0.014955135
19/10/2022,436.55,426.68,489.74,0.043678988,0.007534895,0.014955135
20/10/2022,436.32,426.97,490.24,0.043502894,0.007735181,0.015236776
20/10/2022,436.32,426.97,490.24,0.043502894,0.007735181,0.015236776
21/10/2022,436.61,430.52,493.83,0.043724926,0.010186957,0.017258958
21/10/2022,436.61,430.52,493.83,0.043724926,0.010186957,0.017258958
24/10/2022,438.4,432.8,494.54,0.045095397,0.011761618,0.017658888
24/10/2022,438.4,432.8,494.54,0.045095397,0.011761618,0.017658888
25/10/2022,436.5,435.07,500.72,0.043640707,0.013329374,0.02113997
25/10/2022,436.5,435.07,500.72,0.043640707,0.013329374,0.02113997
26/10/2022,434.57,438.14,505.14,0.042163048,0.015449642,0.023629676
26/10/2022,434.57,438.14,505.14,0.042163048,0.015449642,0.023629676
27/10/2022,435.18,433.75,503.36,0.04263008,0.012417727,0.022627034
27/10/2022,435.18,433.75,503.36,0.04263008,0.012417727,0.022627034
28/10/2022,438,436.47,508.67,0.044789146,0.014296271,0.025618061
28/10/2022,438,436.47,508.67,0.044789146,0.014296271,0.025618061
31/10/2022,439.93,434.82,504.54,0.046266806,0.013156713,0.023291707
31/10/2022,439.93,434.82,504.54,0.046266806,0.013156713,0.023291707
01/11/2022,441,435.56,506.62,0.047086026,0.013667788,0.024463333
01/11/2022,441,435.56,506.62,0.047086026,0.013667788,0.024463333
02/11/2022,438.87,431,499.92,0.045455241,0.010518464,0.020689344
02/11/2022,438.87,431,499.92,0.045455241,0.010518464,0.020689344
03/11/2022,438.6,427.59,489.55,0.045248522,0.008163378,0.014848111
03/11/2022,438.6,427.59,489.55,0.045248522,0.008163378,0.014848111
04/11/2022,439.38,438.61,500.01,0.045845711,0.015774243,0.02074004
04/11/2022,439.38,438.61,500.01,0.045845711,0.015774243,0.02074004
07/11/2022,441.57,442.37,508.27,0.047522433,0.018371054,0.025392748
07/11/2022,441.57,442.37,508.27,0.047522433,0.018371054,0.025392748
08/11/2022,441.47,444.78,509.77,0.04744587,0.020035499,0.026237671
08/11/2022,441.47,444.78,509.77,0.04744587,0.020035499,0.026237671
09/11/2022,440.08,440.64,499.86,0.046381649,0.017176245,0.020655547
09/11/2022,440.08,440.64,499.86,0.046381649,0.017176245,0.020655547
10/11/2022,440.45,449.29,515.4,0.046664931,0.02315029,0.029408948
10/11/2022,440.45,449.29,515.4,0.046664931,0.02315029,0.029408948
11/11/2022,440.96,457.34,520.86,0.047055401,0.028709951,0.032484468
11/11/2022,440.96,457.34,520.86,0.047055401,0.028709951,0.032484468
14/11/2022,442.92,457.2,520.59,0.048556029,0.028613262,0.032332381
14/11/2022,442.92,457.2,520.59,0.048556029,0.028613262,0.032332381
15/11/2022,441.44,456.7,523.73,0.047422901,0.028267941,0.034101087
15/11/2022,441.44,456.7,523.73,0.047422901,0.028267941,0.034101087
16/11/2022,440.96,458.36,525.42,0.047055401,0.029414405,0.035053033
16/11/2022,440.96,458.36,525.42,0.047055401,0.029414405,0.035053033
17/11/2022,441.47,457.54,523.81,0.04744587,0.02884808,0.034146149
17/11/2022,441.47,457.54,523.81,0.04744587,0.02884808,0.034146149
18/11/2022,442.66,457.91,526.54,0.048356966,0.029103617,0.035683909
18/11/2022,442.66,457.91,526.54,0.048356966,0.029103617,0.035683909
21/11/2022,442.83,453.56,523.49,0.048487122,0.026099328,0.033965899
21/11/2022,442.83,453.56,523.49,0.048487122,0.026099328,0.033965899
22/11/2022,443.48,457,527.19,0.048984779,0.028475133,0.036050042
22/11/2022,443.48,457,527.19,0.048984779,0.028475133,0.036050042
23/11/2022,441.67,459.24,532.37,0.047598995,0.03002217,0.038967842
23/11/2022,441.67,459.24,532.37,0.047598995,0.03002217,0.038967842
24/11/2022,442.96,461.08,536.65,0.048586654,0.031292949,0.041378689
24/11/2022,442.96,461.08,536.65,0.048586654,0.031292949,0.041378689
25/11/2022,443.26,461.59,535.95,0.048816342,0.031645176,0.040984391
25/11/2022,443.26,461.59,535.95,0.048816342,0.031645176,0.040984391
28/11/2022,444.02,459.22,531.08,0.049398218,0.030008357,0.038241209
28/11/2022,444.02,459.22,531.08,0.049398218,0.030008357,0.038241209
29/11/2022,443.62,458.21,530.3,0.049091967,0.029310809,0.037801849
29/11/2022,443.62,458.21,530.3,0.049091967,0.029310809,0.037801849
30/11/2022,443.91,462.09,535.35,0.049313999,0.031990497,0.040646422
30/11/2022,443.91,462.09,535.35,0.049313999,0.031990497,0.040646422
01/12/2022,443.83,467.04,544.03,0.049252749,0.03540917,0.045535709
01/12/2022,443.83,467.04,544.03,0.049252749,0.03540917,0.045535709
02/12/2022,444.17,468.01,546.33,0.049513062,0.036079092,0.046831258
02/12/2022,444.17,468.01,546.33,0.049513062,0.036079092,0.046831258
05/12/2022,443.99,465.97,541.42,0.049375249,0.034670184,0.044065543
05/12/2022,443.99,465.97,541.42,0.049375249,0.034670184,0.044065543
06/12/2022,444.05,464.76,538.67,0.049421186,0.033834509,0.042516518
06/12/2022,444.05,464.76,538.67,0.049421186,0.033834509,0.042516518
07/12/2022,443.97,466.57,542.01,0.049359936,0.035084569,0.04439788
07/12/2022,443.97,466.57,542.01,0.049359936,0.035084569,0.04439788
08/12/2022,444.97,469.75,544.36,0.050125563,0.037280808,0.045721592
08/12/2022,444.97,469.75,544.36,0.050125563,0.037280808,0.045721592
09/12/2022,444.97,469.3,545.49,0.050125563,0.036970019,0.046358101
09/12/2022,444.97,469.3,545.49,0.050125563,0.036970019,0.046358101
12/12/2022,444.16,468,544.68,0.049505405,0.036072186,0.045901842
12/12/2022,444.16,468,544.68,0.049505405,0.036072186,0.045901842
13/12/2022,444.18,472.33,549.37,0.049520718,0.039062662,0.048543635
13/12/2022,444.18,472.33,549.37,0.049520718,0.039062662,0.048543635
14/12/2022,445.46,475.82,553.62,0.05050072,0.041472999,0.050937583
14/12/2022,445.46,475.82,553.62,0.05050072,0.041472999,0.050937583
15/12/2022,444.42,472.42,541.57,0.049704468,0.03912482,0.044150036
15/12/2022,444.42,472.42,541.57,0.049704468,0.03912482,0.044150036
16/12/2022,445.47,472.1,540.98,0.050508376,0.038903814,0.043817699
16/12/2022,445.47,472.1,540.98,0.050508376,0.038903814,0.043817699
19/12/2022,448.84,476.18,545.26,0.053088537,0.04172163,0.046228546
19/12/2022,448.84,476.18,545.26,0.053088537,0.04172163,0.046228546
20/12/2022,445.88,473.72,543.27,0.050822283,0.040022653,0.045107615
20/12/2022,445.88,473.72,543.27,0.050822283,0.040022653,0.045107615
21/12/2022,445.96,473,538.84,0.050883533,0.039525391,0.042612276
21/12/2022,445.96,473,538.84,0.050883533,0.039525391,0.042612276
22/12/2022,445.88,472.59,536.76,0.050822283,0.039242229,0.04144065
22/12/2022,445.88,472.59,536.76,0.050822283,0.039242229,0.04144065
